Year ,District ,Fishery ,Stock ,Age1.1,Age1.2,Age1.3,Age2.2,Age1.4,Age2.3,Age1.5,Age2.4,Age1.6,Age2.5,Total
2003,3,US_Subsistence,Lower,0,6,84,0,364,0,14,0,0,2,470
2003,3,US_Subsistence,Middle,0,21,526,0,1739,0,223,0,0,2,2511
2003,3,US_Subsistence,Upper,0,2,474,0,1378,0,166,0,0,1,2021
2003,4,US_Comm,Lower,2,27,32,0,0,0,0,0,0,0,61
2003,4,US_Comm,Middle,13,102,216,0,64,0,14,0,0,0,409
2003,4,US_Comm,Upper,0,3,61,0,23,0,5,0,0,0,92
2003,4,US_Subsistence,Lower,0,21,57,0,39,0,2,0,0,0,119
2003,4,US_Subsistence,Middle,0,317,1579,0,799,0,154,0,0,0,2849
2003,4,US_Subsistence,Upper,0,36,1589,0,6079,0,1106,93,0,0,8903
2003,5,US_Comm,Upper,0,56,394,0,595,3,77,9,0,0,1134
2003,5,US_Subsistence,Upper,0,1139,6982,0,9459,0,1337,99,0,0,19016
2003,6,US_Comm,Middle,18,208,748,0,722,4,108,5,0,0,1813
2003,6,US_Sport,Middle,41,419,1437,0,1304,9,203,11,0,0,3424
2003,6,US_Subsistence,Middle,4,123,967,0,894,0,148,0,0,0,2136
2003,7,CA_Comm,Upper,0,12,717,0,1666,4,260,13,0,0,2672
2003,7,CA_Subsistence,Upper,0,30,1865,0,4332,9,677,34,0,0,6947
2004,1,US_Comm,Lower,2,1002,2507,16,5487,0,133,0,0,0,9147
2004,1,US_Comm,Middle,2,378,810,16,4640,0,81,0,0,0,5927
2004,1,US_Comm,Upper,0,439,2083,16,10580,0,814,116,0,0,14048
2004,1,US_Subsistence,Lower,0,99,261,0,359,0,0,0,0,0,719
2004,1,US_Subsistence,Middle,0,437,748,0,1070,0,65,0,0,0,2320
2004,1,US_Subsistence,Upper,0,232,830,0,1680,0,98,0,0,0,2840
2004,2,US_Comm,Lower,0,360,1671,0,2868,0,95,0,0,0,4994
2004,2,US_Comm,Middle,0,264,1229,0,5303,0,308,0,0,0,7104
2004,2,US_Comm,Upper,0,284,1674,0,9633,0,546,0,0,0,12137
2004,2,US_Subsistence,Lower,5,125,337,0,492,1,16,0,0,0,976
2004,2,US_Subsistence,Middle,1,451,906,0,2084,1,127,0,0,0,3570
2004,2,US_Subsistence,Upper,0,555,1105,0,3354,1,163,0,0,0,5178
2004,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2004,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2004,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2004,3,US_Subsistence,Lower,4,43,121,0,270,0,12,0,0,2,452
2004,3,US_Subsistence,Middle,1,156,326,0,1142,0,98,0,0,2,1725
2004,3,US_Subsistence,Upper,0,192,397,0,1838,0,125,18,0,2,2572
2004,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2004,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2004,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2004,4,US_Subsistence,Lower,5,392,844,0,3250,0,235,18,0,5,4749
2004,4,US_Subsistence,Middle,0,0,0,0,582,0,0,0,0,0,582
2004,4,US_Subsistence,Upper,0,322,1905,0,6021,0,439,0,0,0,8687
2004,5,US_Comm,Upper,0,24,33,0,0,0,0,0,0,0,57
2004,5,US_Subsistence,Upper,0,46,70,0,116,0,0,0,0,0,232
2004,6,US_Comm,Middle,0,209,407,0,597,0,45,0,0,0,1258
2004,6,US_Sport,Middle,3,639,563,0,821,0,31,0,0,0,2057
2004,6,US_Subsistence,Middle,2,494,436,0,633,0,24,0,0,0,1589
2004,7,CA_Comm,Upper,0,137,184,0,1173,0,20,0,0,0,1514
2004,7,CA_Subsistence,Upper,0,184,3181,0,6931,0,707,235,0,0,11238
2005,1,US_Comm,Lower,0,251,4431,0,2244,6,137,0,0,0,7069
2005,1,US_Comm,Middle,0,24,726,0,699,0,68,7,0,0,1524
2005,1,US_Comm,Upper,0,11,2013,0,5786,21,504,0,0,0,8335
2005,1,US_Subsistence,Lower,0,2,42,0,52,0,4,0,0,0,100
2005,1,US_Subsistence,Middle,0,148,244,0,117,1,2,0,0,0,512
2005,1,US_Subsistence,Upper,0,31,1104,0,1800,12,103,0,0,0,3050
2005,2,US_Comm,Lower,0,560,2039,0,2334,16,109,0,0,0,5058
2005,2,US_Comm,Middle,0,264,4309,0,1769,6,33,0,0,0,6381
2005,2,US_Comm,Upper,0,22,1393,0,3278,9,130,0,0,0,4832
2005,2,US_Subsistence,Lower,0,362,1970,0,814,6,11,0,0,0,3163
2005,2,US_Subsistence,Middle,0,158,939,0,764,6,6,0,0,0,1873
2005,2,US_Subsistence,Upper,0,12,1377,0,2585,6,133,8,0,0,4121
2005,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2005,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2005,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2005,3,US_Subsistence,Lower,0,210,1229,0,398,0,8,0,0,0,1845
2005,3,US_Subsistence,Middle,0,92,586,0,373,0,5,0,0,0,1056
2005,3,US_Subsistence,Upper,0,7,859,0,1264,0,101,0,0,0,2231
2005,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2005,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2005,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2005,4,US_Subsistence,Lower,0,59,343,0,423,0,13,0,0,0,838
2005,4,US_Subsistence,Middle,0,450,3040,0,2364,0,53,2,0,0,5909
2005,4,US_Subsistence,Upper,0,10,2069,0,4620,14,426,65,0,14,7218
2005,5,US_Comm,Lower,0,4,6,0,0,2,0,0,0,0,12
2005,5,US_Comm,Middle,0,150,211,0,91,6,0,0,0,0,458
2005,5,US_Comm,Upper,0,17,468,0,494,5,6,9,0,0,999
2005,5,US_Subsistence,Lower,0,28,36,0,0,11,0,0,0,0,75
2005,5,US_Subsistence,Middle,0,953,1377,0,613,40,2,1,0,0,2986
2005,5,US_Subsistence,Upper,0,989,6478,0,6126,99,68,103,0,0,13863
2005,6,US_Comm,Middle,0,20,242,0,184,1,6,0,0,0,453
2005,6,US_Sport,Middle,3,674,595,0,865,0,33,0,0,0,2170
2005,6,US_Subsistence,Middle,0,39,221,0,208,0,13,4,0,0,485
2005,7,CA_Comm,Upper,3,38,1278,4,2550,49,144,0,0,0,4066
2005,7,CA_Subsistence,Upper,5,66,2202,7,4395,85,249,0,0,0,7009
2006,1,US_Comm,Lower,0,275,3692,0,4388,3,11,20,0,0,8389
2006,1,US_Comm,Middle,0,123,2563,0,1970,1,141,0,0,0,4798
2006,1,US_Comm,Upper,0,44,5226,0,5859,0,229,0,0,0,11358
2006,1,US_Subsistence,Lower,0,100,441,0,546,0,2,0,0,0,1089
2006,1,US_Subsistence,Middle,0,125,1049,0,553,0,59,0,0,0,1786
2006,1,US_Subsistence,Upper,0,27,1287,0,885,0,47,0,0,0,2246
2006,2,US_Comm,Lower,0,245,3118,0,2761,23,2,0,0,0,6149
2006,2,US_Comm,Middle,0,88,2963,0,1908,30,102,0,0,0,5091
2006,2,US_Comm,Upper,0,29,4464,0,4002,0,99,0,0,0,8594
2006,2,US_Subsistence,Lower,0,62,446,0,442,11,1,0,0,0,962
2006,2,US_Subsistence,Middle,0,139,1879,0,906,18,45,0,0,0,2987
2006,2,US_Subsistence,Upper,0,30,2272,0,1745,0,43,0,0,0,4090
2006,3,US_Comm,Lower,0,0,11,0,9,0,0,0,0,0,20
2006,3,US_Comm,Middle,0,2,65,0,51,1,2,1,0,0,122
2006,3,US_Comm,Upper,0,3,76,0,60,1,3,1,0,0,144
2006,3,US_Subsistence,Lower,0,32,185,0,167,6,0,17,0,0,407
2006,3,US_Subsistence,Middle,0,105,1155,0,750,22,51,0,0,0,2083
2006,3,US_Subsistence,Upper,0,24,1457,0,1356,0,46,0,0,0,2883
2006,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2006,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2006,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2006,4,US_Subsistence,Lower,0,190,553,0,258,13,0,111,0,0,1125
2006,4,US_Subsistence,Middle,0,547,2615,0,2285,35,130,0,0,0,5612
2006,4,US_Subsistence,Upper,0,116,2942,0,2155,0,71,0,0,0,5284
2006,5,US_Comm,Lower,0,16,35,0,0,0,0,7,0,0,58
2006,5,US_Comm,Middle,0,149,636,0,129,0,4,0,0,0,918
2006,5,US_Comm,Upper,0,24,578,0,258,0,4,0,0,0,864
2006,5,US_Subsistence,Lower,0,10,68,0,21,0,0,0,0,0,99
2006,5,US_Subsistence,Middle,0,329,2186,0,678,0,14,12,0,0,3219
2006,5,US_Subsistence,Upper,0,1289,8558,0,2654,0,55,48,0,0,12604
2006,6,US_Comm,Middle,0,6,41,0,36,0,1,0,0,0,84
2006,6,US_Sport,Middle,0,95,639,1,557,3,23,0,0,0,1318
2006,6,US_Subsistence,Middle,0,53,358,0,313,2,13,0,0,0,739
2006,7,CA_Comm,Upper,0,30,1118,3,1156,0,25,0,0,0,2332
2006,7,CA_Subsistence,Upper,0,86,3232,10,3342,0,71,0,0,0,6741
2007,1,US_Comm,Lower,0,1027,1285,0,2835,4,39,184,0,0,5374
2007,1,US_Comm,Middle,0,387,975,0,4421,2,27,206,0,0,6018
2007,1,US_Comm,Upper,0,271,1324,0,5923,3,246,308,0,0,8075
2007,1,US_Subsistence,Lower,0,65,70,0,163,0,0,0,0,0,298
2007,1,US_Subsistence,Middle,0,427,752,0,1261,0,0,0,0,0,2440
2007,1,US_Subsistence,Upper,0,26,1151,0,2145,0,0,0,0,0,3322
2007,2,US_Comm,Lower,0,1152,845,0,1356,15,9,0,0,0,3377
2007,2,US_Comm,Middle,0,585,955,0,2331,6,6,0,0,0,3883
2007,2,US_Comm,Upper,0,543,1376,0,3953,29,109,36,0,0,6046
2007,2,US_Subsistence,Lower,0,86,388,0,1199,4,13,8,0,0,1698
2007,2,US_Subsistence,Middle,0,162,820,0,1829,5,19,12,0,0,2847
2007,2,US_Subsistence,Upper,0,216,1090,0,4611,13,47,31,0,0,6008
2007,3,US_Comm,Lower,0,0,2,0,5,0,0,0,0,0,7
2007,3,US_Comm,Middle,0,2,16,0,49,0,1,0,0,0,68
2007,3,US_Comm,Upper,0,3,27,0,84,0,1,1,0,0,116
2007,3,US_Subsistence,Lower,0,4,39,0,120,0,2,1,0,0,166
2007,3,US_Subsistence,Middle,0,40,385,0,1188,0,16,8,0,0,1637
2007,3,US_Subsistence,Upper,0,70,670,0,2066,0,28,14,0,0,2848
2007,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2007,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2007,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2007,4,US_Subsistence,Lower,0,127,193,1,382,0,3,0,0,0,706
2007,4,US_Subsistence,Middle,0,1010,1601,10,3267,0,29,5,0,0,5922
2007,4,US_Subsistence,Upper,0,400,1222,3,3538,0,31,8,0,0,5202
2007,5,US_Comm,Lower,0,0,0,0,2,0,0,0,0,0,2
2007,5,US_Comm,Middle,0,72,174,1,175,0,3,0,0,0,425
2007,5,US_Comm,Upper,0,121,291,3,391,0,7,0,0,0,813
2007,5,US_Subsistence,Lower,0,18,42,0,47,0,1,0,0,0,108
2007,5,US_Subsistence,Middle,0,536,1271,12,1415,0,31,0,0,0,3265
2007,5,US_Subsistence,Upper,0,2247,6178,48,7156,8,137,0,0,0,15774
2007,6,US_Comm,Middle,6,108,52,0,111,0,3,0,0,0,280
2007,6,US_Sport,Middle,9,483,464,0,887,0,9,0,0,0,1852
2007,6,US_Subsistence,Middle,0,215,259,0,483,0,3,0,0,0,960
2007,7,CA_Comm,Upper,0,6,170,1,380,17,19,24,0,0,617
2007,7,CA_Subsistence,Upper,3,45,1233,4,2759,123,135,174,0,0,4476
2008,1,US_Comm,Lower,7,211,1030,6,464,6,30,7,0,0,1761
2008,1,US_Comm,Middle,0,15,73,0,35,0,2,0,0,0,125
2008,1,US_Comm,Upper,1,67,360,2,194,2,13,3,0,0,642
2008,1,US_Subsistence,Lower,0,18,281,0,162,0,11,1,0,0,473
2008,1,US_Subsistence,Middle,0,91,1424,0,818,0,55,6,0,0,2394
2008,1,US_Subsistence,Upper,0,125,1961,0,1126,0,75,8,0,0,3295
2008,2,US_Comm,Lower,0,127,769,5,435,11,24,5,0,0,1376
2008,2,US_Comm,Middle,0,15,85,0,45,1,2,0,0,0,148
2008,2,US_Comm,Upper,0,55,329,2,184,5,10,2,0,0,587
2008,2,US_Subsistence,Lower,2,47,773,0,464,1,44,7,0,0,1338
2008,2,US_Subsistence,Middle,6,103,1953,0,1263,3,125,19,0,0,3472
2008,2,US_Subsistence,Upper,8,123,2346,0,1516,4,150,23,0,0,4170
2008,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2008,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2008,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2008,3,US_Subsistence,Lower,0,15,933,0,826,0,61,0,0,0,1835
2008,3,US_Subsistence,Middle,0,9,576,0,510,0,38,0,0,0,1133
2008,3,US_Subsistence,Upper,0,24,1468,0,1299,0,96,0,0,0,2887
2008,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2008,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2008,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2008,4,US_Subsistence,Lower,0,40,1049,0,756,3,52,0,0,0,1900
2008,4,US_Subsistence,Middle,0,129,2416,0,1487,11,103,0,0,0,4146
2008,4,US_Subsistence,Upper,0,113,2521,0,1795,10,133,0,0,0,4572
2008,5,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2008,5,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2008,5,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2008,5,US_Subsistence,Lower,0,34,176,0,11,0,0,0,0,0,221
2008,5,US_Subsistence,Middle,0,346,1769,0,115,0,0,0,0,0,2230
2008,5,US_Subsistence,Upper,0,1129,7112,0,886,16,32,0,0,0,9175
2008,6,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2008,6,US_Sport,Middle,5,72,378,0,262,0,12,0,0,0,729
2008,6,US_Subsistence,Middle,2,25,132,0,91,0,4,0,0,0,254
2008,7,CA_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2008,7,CA_Subsistence,Upper,0,13,1958,0,1245,75,135,0,0,0,3426
2009,1,US_Comm,Lower,1,31,14,0,17,0,0,0,0,0,63
2009,1,US_Comm,Middle,0,6,3,0,3,0,0,0,0,0,12
2009,1,US_Comm,Upper,0,8,3,0,4,0,0,0,0,0,15
2009,1,US_Subsistence,Lower,0,124,95,0,497,0,10,2,0,0,728
2009,1,US_Subsistence,Middle,0,229,176,0,919,1,18,3,0,0,1346
2009,1,US_Subsistence,Upper,0,350,268,0,1402,1,28,5,0,0,2054
2009,2,US_Comm,Lower,2,78,35,0,42,0,0,0,0,0,157
2009,2,US_Comm,Middle,0,15,7,0,8,0,0,0,0,0,30
2009,2,US_Comm,Upper,0,19,9,0,10,0,0,0,0,0,38
2009,2,US_Subsistence,Lower,3,151,254,1,602,3,10,3,0,0,1027
2009,2,US_Subsistence,Middle,5,263,448,2,1047,5,17,5,0,0,1792
2009,2,US_Subsistence,Upper,9,491,836,5,1953,9,32,9,0,0,3344
2009,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2009,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2009,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2009,3,US_Subsistence,Lower,0,123,157,0,1214,0,14,0,0,0,1508
2009,3,US_Subsistence,Middle,0,54,69,0,535,0,6,0,0,0,664
2009,3,US_Subsistence,Upper,0,61,78,0,606,0,7,0,0,0,752
2009,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2009,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2009,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2009,4,US_Subsistence,Lower,0,98,106,0,564,0,9,7,0,0,784
2009,4,US_Subsistence,Middle,0,607,668,0,3515,0,61,48,0,0,4899
2009,4,US_Subsistence,Upper,0,413,524,0,2800,0,53,42,0,0,3832
2009,5,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2009,5,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2009,5,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2009,5,US_Subsistence,Lower,0,13,16,0,39,0,0,0,0,0,68
2009,5,US_Subsistence,Middle,0,209,262,0,765,0,3,0,0,0,1239
2009,5,US_Subsistence,Upper,5,1513,1836,0,4199,5,47,5,0,0,7610
2009,6,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2009,6,US_Sport,Middle,0,194,161,0,477,0,4,0,0,0,836
2009,6,US_Subsistence,Middle,0,328,272,0,806,0,6,0,0,0,1412
2009,7,CA_Comm,Upper,0,28,121,0,215,0,0,0,0,0,364
2009,7,CA_Subsistence,Upper,0,340,1460,0,2594,0,0,0,0,0,4394
2010,1,US_Comm,Lower,5,1289,1791,0,573,18,42,7,0,0,3725
2010,1,US_Comm,Middle,2,258,384,0,115,4,11,1,0,0,775
2010,1,US_Comm,Upper,2,452,593,0,174,6,15,1,0,0,1243
2010,1,US_Subsistence,Lower,1,84,672,1,361,9,36,2,0,0,1166
2010,1,US_Subsistence,Middle,1,122,972,1,522,13,53,3,0,0,1687
2010,1,US_Subsistence,Upper,2,217,1731,2,930,23,94,5,0,0,3004
2010,2,US_Comm,Lower,6,883,1349,0,428,13,31,6,0,0,2716
2010,2,US_Comm,Middle,2,185,299,0,88,3,8,1,0,0,586
2010,2,US_Comm,Upper,2,297,418,0,118,4,12,1,0,0,852
2010,2,US_Subsistence,Lower,0,85,562,0,275,4,16,4,0,0,946
2010,2,US_Subsistence,Middle,0,314,2079,0,1017,15,60,15,0,0,3500
2010,2,US_Subsistence,Upper,0,380,2513,0,1229,18,72,18,0,0,4230
2010,2,US_Sport,Lower,2,61,77,2,17,1,1,0,0,0,161
2010,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2010,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2010,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2010,3,US_Subsistence,Lower,0,10,233,0,158,1,20,4,0,0,426
2010,3,US_Subsistence,Middle,0,43,999,0,676,6,87,19,0,0,1830
2010,3,US_Subsistence,Upper,0,48,1115,0,755,7,97,21,0,0,2043
2010,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2010,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2010,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2010,4,US_Subsistence,Lower,0,82,416,0,263,7,23,6,0,0,797
2010,4,US_Subsistence,Middle,1,679,3292,1,1967,59,177,53,0,0,6229
2010,4,US_Subsistence,Upper,0,489,3078,0,2009,64,168,54,0,0,5862
2010,5,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2010,5,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2010,5,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2010,5,US_Subsistence,Lower,1,24,53,0,26,1,3,1,0,0,109
2010,5,US_Subsistence,Middle,13,488,1103,3,540,21,65,15,0,3,2251
2010,5,US_Subsistence,Upper,41,1576,4110,9,1935,84,224,51,0,9,8039
2010,6,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2010,6,US_Sport,Middle,1,74,177,2,53,2,3,2,0,0,314
2010,6,US_Subsistence,Middle,5,307,736,8,222,8,11,8,0,0,1305
2010,7,CA_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2010,7,CA_Subsistence,Upper,0,196,1222,0,1104,16,78,31,0,0,2647
2011,1,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2011,1,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,1,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,1,US_Subsistence,Lower,0,484,938,3,625,6,13,16,0,0,2085
2011,1,US_Subsistence,Middle,0,190,767,1,522,3,10,14,0,0,1507
2011,1,US_Subsistence,Upper,0,303,1327,1,975,5,20,32,0,1,2664
2011,2,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2011,2,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,2,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,2,US_Subsistence,Lower,1,584,1724,5,964,19,16,36,0,0,3349
2011,2,US_Subsistence,Middle,1,238,997,2,577,14,12,26,0,0,1867
2011,2,US_Subsistence,Upper,1,368,1584,3,917,22,19,41,0,0,2955
2011,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2011,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,3,US_Subsistence,Lower,0,0,82,0,51,1,0,3,0,0,137
2011,3,US_Subsistence,Middle,0,0,923,0,575,15,4,30,0,0,1547
2011,3,US_Subsistence,Upper,0,0,1461,0,910,24,6,48,0,0,2449
2011,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2011,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,4,US_Subsistence,Lower,0,22,203,0,146,3,3,5,0,0,382
2011,4,US_Subsistence,Middle,0,162,2531,0,1958,31,33,62,0,0,4777
2011,4,US_Subsistence,Upper,0,74,2450,0,2066,37,34,74,0,0,4735
2011,5,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2011,5,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,5,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,5,US_Subsistence,Lower,0,52,159,1,165,3,3,21,0,0,404
2011,5,US_Subsistence,Middle,0,270,810,7,839,17,17,106,0,0,2066
2011,5,US_Subsistence,Upper,0,1012,3342,29,3105,83,69,381,0,0,8021
2011,6,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2011,6,US_Sport,Middle,1,67,150,0,145,1,5,1,0,0,370
2011,6,US_Subsistence,Middle,3,264,591,2,569,5,18,5,0,0,1457
2011,7,CA_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2011,7,CA_Subsistence,Upper,0,105,1442,0,2884,70,81,302,0,0,4884
2012,1,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2012,1,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,1,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,1,US_Subsistence,Lower,0,231,851,2,661,11,12,9,0,0,1777
2012,1,US_Subsistence,Middle,0,94,456,1,395,9,7,7,0,0,969
2012,1,US_Subsistence,Upper,0,146,682,2,707,9,12,11,0,0,1569
2012,2,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2012,2,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,2,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,2,US_Subsistence,Lower,2,128,696,2,462,4,10,8,0,0,1312
2012,2,US_Subsistence,Middle,1,111,1443,6,1022,12,32,11,0,0,2638
2012,2,US_Subsistence,Upper,2,145,1711,7,1231,14,37,16,0,1,3164
2012,3,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2012,3,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,3,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,3,US_Subsistence,Lower,0,7,110,0,76,1,2,0,0,0,196
2012,3,US_Subsistence,Middle,0,37,575,3,397,5,13,3,0,0,1033
2012,3,US_Subsistence,Upper,0,40,631,3,436,6,14,3,0,0,1133
2012,4,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2012,4,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,4,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,4,US_Subsistence,Lower,0,56,502,0,213,16,0,4,0,0,791
2012,4,US_Subsistence,Middle,0,308,2625,0,1126,81,1,21,0,0,4162
2012,4,US_Subsistence,Upper,0,193,1717,0,730,55,0,14,0,0,2709
2012,5,US_Comm,Lower,0,0,0,0,0,0,0,0,0,0,0
2012,5,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,5,US_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,5,US_Subsistence,Lower,0,4,24,0,16,1,0,1,0,0,46
2012,5,US_Subsistence,Middle,7,108,583,7,389,36,7,14,0,0,1151
2012,5,US_Subsistence,Upper,33,494,2666,33,1778,165,33,66,0,0,5268
2012,6,US_Comm,Middle,0,0,0,0,0,0,0,0,0,0,0
2012,6,US_Sport,Middle,0,6,42,0,64,0,1,0,0,0,113
2012,6,US_Subsistence,Middle,2,39,259,0,390,0,8,0,0,0,698
2012,7,CA_Comm,Upper,0,0,0,0,0,0,0,0,0,0,0
2012,7,CA_Subsistence,Upper,9,138,637,9,1205,52,26,69,0,0,2145
2013,1,US_Subsistence,Lower,0,161,222,0,298,8,4,5,0,0,698
2013,1,US_Subsistence,Middle,0,42,62,0,92,2,1,2,0,0,201
2013,1,US_Subsistence,Upper,0,146,224,0,342,8,5,7,0,0,732
2013,2,US_Subsistence,Lower,0,109,149,0,201,5,3,4,0,0,471
2013,2,US_Subsistence,Middle,0,29,42,0,62,2,1,1,0,0,137
2013,2,US_Subsistence,Upper,0,99,151,0,231,6,4,5,0,0,496
2013,3,US_Subsistence,Lower,0,44,60,0,81,2,1,1,0,0,189
2013,3,US_Subsistence,Middle,0,12,17,0,25,1,0,1,0,0,56
2013,3,US_Subsistence,Upper,0,40,61,0,93,2,1,2,0,0,199
2013,4,US_Subsistence,Lower,0,62,121,0,78,0,2,2,0,0,265
2013,4,US_Subsistence,Middle,0,222,418,0,282,1,8,7,0,0,938
2013,4,US_Subsistence,Upper,0,395,775,0,497,0,15,15,0,0,1697
2013,5,US_Subsistence,Lower,0,1,5,0,6,0,0,0,0,0,12
2013,5,US_Subsistence,Middle,0,109,444,0,468,24,0,5,0,0,1050
2013,5,US_Subsistence,Upper,0,360,1473,0,1552,78,0,16,0,0,3479
2013,6,US_Subsistence,Middle,5,83,78,0,234,1,8,0,0,0,409
2013,6,US_Sport,Middle,0,2,2,0,6,0,0,0,0,0,10
2013,7,CA_Subsistence,Upper,0,89,591,0,1344,16,73,32,0,0,2145
2014,0,US_Subsistence,Lower,0,75,89,0,93,3,1,1,0,0,262
2014,0,US_Subsistence,Middle,0,19,23,0,24,1,0,0,0,0,68
2014,0,US_Subsistence,Upper,0,67,79,0,83,3,1,1,0,0,233
2014,1,US_Subsistence,Lower,0,79,165,0,161,3,3,2,0,0,413
2014,1,US_Subsistence,Middle,0,22,128,0,117,1,4,2,0,0,274
2014,1,US_Subsistence,Upper,1,74,298,0,278,3,8,5,0,0,667
2014,2,US_Subsistence,Lower,1,74,99,0,93,3,1,1,0,0,272
2014,2,US_Subsistence,Middle,1,21,38,0,27,1,0,0,0,0,88
2014,2,US_Subsistence,Upper,1,67,98,0,85,3,1,1,0,0,256
